Day,SessionCode,SessionTitle,Room,PaperTime,PaperTitle,Authors
"Wednesday, Nov 5",W3-WPB,Assessment 4: Integrating Generative AI and Automated Tools in Programming Evaluation,Willow Pond B,14:00,Permitting GenAI Use on Assessments in an Introductory Programming Course,"Marko V. Lubarda (University of California San Diego, USA); Vlado A. Lubarda (University of California, San Diego, USA); Curt Schurgers (University of California San Diego, USA); Alex Phan (University of California, San Diego, USA); Saharnaz Baghdadchi and Huihui Qi (UC San Diego, USA)"
"Wednesday, Nov 5",W3-WPB,Assessment 4: Integrating Generative AI and Automated Tools in Programming Evaluation,Willow Pond B,14:15,A Retrospective Study to Understand Student Coding Style Quality via Static Analysis,"Francisco T. S. S. Pereira (State University of Feira de Santana, Brazil); Roberto A Bittencourt (University of Victoria, Canada); Elaine H. T. de Oliveira and David B. F. de Oliveira (Federal University of Amazonas, Brazil)"
"Wednesday, Nov 5",W3-WPB,Assessment 4: Integrating Generative AI and Automated Tools in Programming Evaluation,Willow Pond B,14:30,WIP: CodeInspector: Automated LLM-Supported CS1-Level Code Assessment,"Essa Imhmed, Edgar Ceh-Varela, Ludwig Scherer, George Candal and Ivan Sanjaya (Eastern New Mexico University, USA) 13:30 - 15:00"
"Wednesday, Nov 5",W3-WPC,"Teaming & Teamwork 2: Strategies, Dynamics, and Data-Driven Approaches",Willow Pond C,13:30,"Data-Driven Team Assignment in Software Engineering Education: a GitHub-Informed, Difficulty-Aware Approach","Ruochi Li, Jialin Cui and Edward F. Gehringer (North Carolina State University, USA)"
"Wednesday, Nov 5",W3-WPC,"Teaming & Teamwork 2: Strategies, Dynamics, and Data-Driven Approaches",Willow Pond C,13:45,"Enhancing Teamwork in Project-Based Learning: Challenges, Reflections, and Strategies for Improvement","Aparajita Jaiswal (Purdue University, West Lafayette, USA); Paul J Thomas, Sudip Vhaduri, Prateek Jaiswal and Sarah Rodenbeck (Purdue University, USA)"
"Wednesday, Nov 5",W3-WPC,"Teaming & Teamwork 2: Strategies, Dynamics, and Data-Driven Approaches",Willow Pond C,14:00,Investigating the Role of the Instructional Team in Enhancing Student Teamwork Experiences in an Introductory Cybersecurity Course,"Aparajita Jaiswal (Purdue University, West Lafayette, USA); Paul J Thomas, Sudip Vhaduri, Prateek Jaiswal and Sarah Rodenbeck (Purdue University, USA)"
"Wednesday, Nov 5",W3-WPC,"Teaming & Teamwork 2: Strategies, Dynamics, and Data-Driven Approaches",Willow Pond C,14:15,"Leading Undergraduate Teams in Commercial App Development: Technical Challenges, Team Dynamics and Pedagogical Reflections","from an Industry-Funded Faculty-Led Project Weiwei Stone, Lei Zhang, Russell Kohl and I Dabipi (University of Maryland Eastern Shore, USA)"
"Wednesday, Nov 5",W3-WPC,"Teaming & Teamwork 2: Strategies, Dynamics, and Data-Driven Approaches",Willow Pond C,14:30,The Collaborative Disposition: What Students Say,"Renée McCauley (College of Charleston, USA); Mihaela Sabin (University of New Hampshire, USA); Bonnie MacKellar (St. John's University, USA); Tammy S. VanDeGrift (University of Portland, USA); Stephanos Matsumoto (Olin College of Engineering, USA); Amruth N. Kumar (Ramapo College of New Jersey, USA)"
"Wednesday, Nov 5",W3-WPC,"Teaming & Teamwork 2: Strategies, Dynamics, and Data-Driven Approaches",Willow Pond C,14:45,WIP: Belonging in Engineering? Grouping Strategy Development,"Kristin L. Schaefer (Texas A&M University, USA) 95"
"Wednesday, Nov 5",W3-WPD,"Curriculum & Course Design 9: Exploring Student Retention, Persistence, and Academic Trajectories",Willow Pond D,13:30,WIP: Engineering Education at Regional Campuses: A Systematic Review of Literature,"Amanda S Nault and Rachel L. Kajfez (The Ohio State University, USA)"
"Wednesday, Nov 5",W3-WPD,"Curriculum & Course Design 9: Exploring Student Retention, Persistence, and Academic Trajectories",Willow Pond D,13:45,A Preliminary Study on the Retention Trends of Regional Campus Engineering Students,"Sherri Youssef and Rachel L. Kajfez (The Ohio State University, USA)"
"Wednesday, Nov 5",W3-WPD,"Curriculum & Course Design 9: Exploring Student Retention, Persistence, and Academic Trajectories",Willow Pond D,14:00,Tracking Shifts in Major and Concentration Combinations: Trends and Implications in a School of Electrical and Computer,"Engineering Jacqueline Rohde and Lakshmi Raju (Georgia Institute of Technology, USA); Elliot Moore (Georgia Tech, USA)"
"Wednesday, Nov 5",W3-WPD,"Curriculum & Course Design 9: Exploring Student Retention, Persistence, and Academic Trajectories",Willow Pond D,14:15,WIP: Uncovering Student Course-Taking Patterns Using a High-Dimensional Clustering Technique,"David Reeping, Yunmeng Han and Nahal Rashedi (University of Cincinnati, USA)"
"Wednesday, Nov 5",W3-WPD,"Curriculum & Course Design 9: Exploring Student Retention, Persistence, and Academic Trajectories",Willow Pond D,14:30,Comparing SHAP and LIME Explanation Methods for Engineering Persistence ML Predictions,"Xiaomei Wang, Alvin Tran, Christian Zuniga Navarrete, Arinan Dourado and Luis Segura Sangucho (University of Louisville, USA); Campbell R. Bego (University of Louisville & J. B. Speed School of Engineering, USA)"
"Wednesday, Nov 5",W3-WPD,"Curriculum & Course Design 9: Exploring Student Retention, Persistence, and Academic Trajectories",Willow Pond D,14:45,The Longitudinal Impact of Engineering Students' Noncognitive Attributes on Their Academic Performance and Retention During the,"COVID-19 Pandemic Fazel Ranjbar and So Yoon Yoon (University of Cincinnati, USA); PK Imbrie (University of Oklahoma, USA) 13:30 - 15:00"
"Wednesday, Nov 5",W3-WPE,Computer-Based Instruction 5: Gamification and Game-Based Learning for Engagement and Skill Development,Willow Pond E,13:30,Game on! Enhancing Learner Engagement in Large Computer Science Classes Using Gamification,"Usman Naeem, Vindya Wijeratne, Habiba Akter, Md Hasanuzzaman Sagor and Laurissa Tokarchuk (Queen Mary University of London, United Kingdom (Great Britain)); Na Yao (Queen Mary, University of London, United Kingdom (Great Britain))"
"Wednesday, Nov 5",W3-WPE,Computer-Based Instruction 5: Gamification and Game-Based Learning for Engagement and Skill Development,Willow Pond E,13:45,Game-Based Learning Meets Metacognition: a Design Reflection from a Calculus Instruction Project,"Weiwei Stone, Lei Zhang, Russell Kohl and I Dabipi (University of Maryland Eastern Shore, USA)"
"Wednesday, Nov 5",W3-WPE,Computer-Based Instruction 5: Gamification and Game-Based Learning for Engagement and Skill Development,Willow Pond E,14:00,Developing and Assessing a Customizable Educational Game,"Donovan C Benson and Jinghua Zhang (Winston-Salem State University, USA) 96"
"Wednesday, Nov 5",W3-WPE,Computer-Based Instruction 5: Gamification and Game-Based Learning for Engagement and Skill Development,Willow Pond E,14:15,Improving Student Engagement Through Gamification in a Systems Security and Cryptography Course,"Jonathan W. Browning, Ciara M Rafferty and Neil Anderson (Queen's University Belfast, United Kingdom (Great Britain))"
"Wednesday, Nov 5",W3-WPE,Computer-Based Instruction 5: Gamification and Game-Based Learning for Engagement and Skill Development,Willow Pond E,14:30,A User-Experience Study of CyberGuardian: a Role-Playing Educational Game for Learning Cryptographic Primitives in Authentic,"Cybersecurity Scenarios Shan Huang and Jiwoo Lee (University of Illinois Urbana-Champaign, USA); Geoffrey L Herman (University of Illinois at Urbana- Champaign, USA); Alan T Sherman (University of Maryland, Baltimore County (UMBC), USA) 15:00 - 15:30 W-CB2: Focus on Exhibitors & Coffee Break 15:30 - 17:00"
"Wednesday, Nov 5",W4-RBA,"Innovations and Challenges in Curriculum, Competencies, and Research Development in Graduate Education",Riverbed A,15:30,WIP: Developing and Accessing Programs for Improving Safety-Related Communications in Chemical Engineering Departments,"Ronald J Vogler, Isabelle L Williams, Christina Al Tawil, Aayush M Bendre and Carlos J Landaverde-Alvarado (The University of Texas at Austin, USA)"
"Wednesday, Nov 5",W4-RBA,"Innovations and Challenges in Curriculum, Competencies, and Research Development in Graduate Education",Riverbed A,15:45,WIP: Defining Research Trends in Cybersecurity to Guide Doctoral Student Research,"Diane Murphy, Nathan Green and Donna M. Schaeffer (Marymount University, USA)"
"Wednesday, Nov 5",W4-RBA,"Innovations and Challenges in Curriculum, Competencies, and Research Development in Graduate Education",Riverbed A,16:00,Improving Retention in a Fast-Paced Software Engineering Master's Degree for Career Changers Using a Skills Profiler,"Paulo Fernandes, Christopher Stuetzle, Maria-Isabel Carnasciali and Torrey Dipalma (Merrimack College, USA)"
"Wednesday, Nov 5",W4-RBA,"Innovations and Challenges in Curriculum, Competencies, and Research Development in Graduate Education",Riverbed A,16:15,WIP: Do Your Students Learn Multiple Programming Languages? How Do Computational Thinking Skills Help Them?,"Deepti Tagare (University of Texas at San Antonio, USA); Divya Chaudhary (Northeastern University, USA & Khoury Colege of Computer Sciences, USA)"
"Wednesday, Nov 5",W4-RBA,"Innovations and Challenges in Curriculum, Competencies, and Research Development in Graduate Education",Riverbed A,16:30,WIP: Advancing Transdisciplinary Graduate Training at the Intersection of AI and Arid Land Agriculture,"Adan Delval, Enrico Pontelli and Ruth C Torres Castillo (New Mexico State University, USA); Wendy Chi (ABC Evaluation & Research, USA) 15:30 - 17:00"
"Wednesday, Nov 5",W4-RBC,AI Applications in K-12 Education,Riverbed C,15:30,K-12 Leaders' Perspectives on AI's Risks and Benefits - Findings from a Follow-Up Survey Study,"Raffaella Borasi and Karen DeAngelis (University of Rochester, USA); Sharon Mason (Rochester Institute of Technology, USA); Yu Jung Han, Patricia Vaughan-Brogan and David Miller (University of Rochester, USA)"
"Wednesday, Nov 5",W4-RBC,AI Applications in K-12 Education,Riverbed C,15:45,WIP: Building on Teacher Perceptions to Help Bring AI to K-12 Classrooms,"Joanne Barrett (University of Florida, USA); Diego Zapata-Rivera (Princeton, USA); Blair Lehman (Brighter Research, USA); Jesse Sparks (ETS, USA); Jeff Ginger (University of Illinois, USA); Reginald M Gooch (ETS, USA); Maya Israel (University of Florida, USA)"
"Wednesday, Nov 5",W4-RBC,AI Applications in K-12 Education,Riverbed C,16:00,WIP: eXplainable AI is Not Self-Explainable: Findings from Design-Based K-12 AI Education,"Nicolas Pope, Maria Kuismin, Eetu Arkko, Henriikka Vartiainen, Juho Kahila and Matti Tedre (University of Eastern Finland, Finland)"
"Wednesday, Nov 5",W4-RBC,AI Applications in K-12 Education,Riverbed C,16:15,From Consumers to Creators: Critical Machine Learning (CML) Program for Middle School-Aged Students,"Atefeh Behboudi, Golnaz Arastoopour Irgens, Ashley Markatos and Alicia Lane (Vanderbilt University, USA)"
"Wednesday, Nov 5",W4-RBC,AI Applications in K-12 Education,Riverbed C,16:30,WIP: Enhancing Game-Based Learning with AI-Driven Peer Agents,"Chengzhang Zhu, Cecile Huynh Sam, Gina Tang and Yanlai Wu (Rowan University, USA) 15:30 - 17:00"
"Wednesday, Nov 5",W4-RBD,Academic & Institutional Change 5: A Focus on AI in Undergraduate Education,Riverbed D,15:30,Adapting to AI: Innovative Approaches for Homework in Computer Science Education,"James Anderson and Schinnel Small (University of South Florida, USA)"
"Wednesday, Nov 5",W4-RBD,Academic & Institutional Change 5: A Focus on AI in Undergraduate Education,Riverbed D,15:45,"WIP: ""Can You Do My Homework?"" and Other Queries - an Analysis of Student Prompts to Generative AI in an Engineering Statics","Course Jacklyn Wyszynski, Lee A Dosse and Matthew Barry (University of Pittsburgh, USA)"
"Wednesday, Nov 5",W4-RBD,Academic & Institutional Change 5: A Focus on AI in Undergraduate Education,Riverbed D,16:00,WIP: How Effective are LLM-Implemented Autograders for Programming Assignments Compared to Human Graders?,"Kevin Lewis (CUNY Graduate Center, USA); Hui Chen (CUNY Brooklyn College, USA)"
"Wednesday, Nov 5",W4-RBD,Academic & Institutional Change 5: A Focus on AI in Undergraduate Education,Riverbed D,16:15,Leveraging LLM/GAI Agents for Authentic Assessment in Competency-Based Online STEM Programs,"Yanzhen Qu, Howard Evans, Noura Abbas, Richard Cai, Mazen Haj-Hussein, Janet Durgin, Anastasia Biggs and Daniel Letort (Colorado Technical University, USA) 98"
"Wednesday, Nov 5",W4-RBD,Academic & Institutional Change 5: A Focus on AI in Undergraduate Education,Riverbed D,16:30,WIP: Investigating Engineering Students' Adoption Intention of AI for Competency Development,"Deborah Moyaki, Vincent Fakiyesi, Isaac D Dunmoye and Nathaniel Hunsu (University of Georgia, USA) 15:30 - 17:00"
"Wednesday, Nov 5",W4-WPD,Curriculum & Course Design 10: Innovations and Strategies for Enhancing Education,Willow Pond D,15:30,A Scoping Review of Multidisciplinary and Interdisciplinary Engineering in Higher Education: Unanswered Questions and Future,"Directions Zane Reynolds and Shawn S. Jordan (Arizona State University, USA)"
"Wednesday, Nov 5",W4-WPD,Curriculum & Course Design 10: Innovations and Strategies for Enhancing Education,Willow Pond D,15:45,WIP: Bridging the Cybersecurity Skills Gap Through an Innovative Undergraduate Certificate Program,"Doug Jacobson (Iowa State University, USA)"
"Wednesday, Nov 5",W4-WPD,Curriculum & Course Design 10: Innovations and Strategies for Enhancing Education,Willow Pond D,16:00,Beyond the Resume: Identifying Key Traits and Training Investments of Successful Undergraduate Mentors for STEM Education,"Rory Petersen and Kylie Schroeder-Howard (Texas A&M University, USA); Glen Hordemann (Texas A&M University & Texas A&M Embodied Interaction Lab, USA); Rebecca Schlegel (Texas A&M University, USA)"
"Wednesday, Nov 5",W4-WPD,Curriculum & Course Design 10: Innovations and Strategies for Enhancing Education,Willow Pond D,16:15,"Enhancing Undergraduate IT Curriculum With Infrastructure and Configuration Automation: a Practical Approach Using Vagrant,","Ansible, and Terraform Emil Salib (James Madison University, USA)"
"Wednesday, Nov 5",W4-WPD,Curriculum & Course Design 10: Innovations and Strategies for Enhancing Education,Willow Pond D,16:30,A Novel Approach on Teaching Dispersion in Coaxial Cables with Low Pass Filters,"Lucas Ruff, Wenli Huang and Kirk Ingold (United States Military Academy, USA)"
"Wednesday, Nov 5",W4-WPD,Curriculum & Course Design 10: Innovations and Strategies for Enhancing Education,Willow Pond D,16:45,"Correlation of Students' Academic Progress, Counseling, and Tutoring with Graduating Attributes in Outcome-Based Education","(OBE): a Pilot Study of an OBEXcel Teaching and Learning Outcomes Project Asad Abbas and Claudia Bautista-Flores (Tecnologico de Monterrey, Mexico); Samira Hosseini (The Autonomous Academic Accelerator, Mexico); Mehul Mahrishi (Swami Keshvanand Institute of Technology, Management & Gramothan & Rajasthan Technical University, India); Ahsan Ali (Zhejiang Sci-Tech University, China); Nada Eltaiba (German Jordanian University, Jordan) 99"
